strategy_name,occurrence,occ_profit,occ_loss,return_geo,period,ground,sky,stop_gain,stop_loss,rebound_channel,simulation_timestamp
CCI_bear_strategy,440,209,231,0.34579295908261365,20,-95,115,,300,"(0.2, 0.5)",2020-12-22 00:55:42
CCI_bear_strategy,411,193,218,0.34549186143317634,20,-110,95,,300,"(0.2, 0.5)",2020-12-22 00:26:41
CCI_bear_strategy,376,182,194,0.34544759789859025,20,-120,145,,300,"(0.2, 0.5)",2020-12-22 00:11:52
CCI_bear_strategy,467,222,245,0.34394055207437124,20,-75,105,,300,"(0.2, 0.5)",2020-12-22 01:35:30
CCI_bear_strategy,373,161,212,0.34370333719886426,20,-130,60,,300,"(0.2, 0.5)",2020-12-21 23:50:51
CCI_bear_strategy,409,196,213,0.3436412707190881,20,-110,105,,300,"(0.2, 0.5)",2020-12-22 00:27:16
CCI_bear_strategy,466,210,256,0.3436015172811928,20,-65,145,,300,"(0.2, 0.5)",2020-12-22 01:59:25
CCI_bear_strategy,376,182,194,0.3425968877812209,20,-120,140,,300,"(0.2, 0.5)",2020-12-22 00:11:36
CCI_bear_strategy,440,209,231,0.3419407613972003,20,-95,120,,300,"(0.2, 0.5)",2020-12-22 00:56:01
CCI_bear_strategy,363,167,196,0.34015664937523615,20,-130,90,,300,"(0.2, 0.5)",2020-12-21 23:52:25
CCI_bear_strategy,443,210,233,0.3372341619657111,20,-95,110,,300,"(0.2, 0.5)",2020-12-22 00:55:24
CCI_bear_strategy,467,210,257,0.3371371223181028,20,-60,125,,300,"(0.2, 0.5)",2020-12-22 02:08:50
CCI_bear_strategy,408,196,212,0.33627264636959686,20,-110,110,,300,"(0.2, 0.5)",2020-12-22 00:27:33
CCI_bear_strategy,369,162,207,0.3360298824612784,20,-130,70,,300,"(0.2, 0.5)",2020-12-21 23:51:22
CCI_bear_strategy,371,174,197,0.3353047360858006,20,-125,100,,300,"(0.2, 0.5)",2020-12-22 00:01:07
CCI_bear_strategy,437,207,230,0.3343410307574304,20,-95,135,,300,"(0.2, 0.5)",2020-12-22 00:56:57
CCI_bear_strategy,447,207,240,0.3316783832532413,20,-60,180,,300,"(0.2, 0.5)",2020-12-22 02:12:39
CCI_bear_strategy,376,182,194,0.33163606392128564,20,-120,150,,300,"(0.2, 0.5)",2020-12-22 00:12:09
CCI_bear_strategy,401,190,211,0.330548812812296,20,-115,85,,300,"(0.2, 0.5)",2020-12-22 00:17:13
CCI_bear_strategy,439,207,232,0.3301406052192526,20,-95,130,,300,"(0.2, 0.5)",2020-12-22 00:56:38
CCI_bear_strategy,410,193,217,0.32854050715579275,20,-110,100,,300,"(0.2, 0.5)",2020-12-22 00:26:59
CCI_bear_strategy,406,195,211,0.3281374188378501,20,-110,115,,300,"(0.2, 0.5)",2020-12-22 00:27:50
CCI_bear_strategy,371,184,187,0.327562150175674,20,-120,175,,300,"(0.2, 0.5)",2020-12-22 00:13:32
CCI_bear_strategy,469,223,246,0.32751736438914736,20,-75,100,,300,"(0.2, 0.5)",2020-12-22 01:35:10
CCI_bear_strategy,369,185,184,0.3244709117603064,20,-120,200,,300,"(0.2, 0.5)",2020-12-22 00:14:55
CCI_bear_strategy,434,207,227,0.32245437127490484,20,-95,150,,300,"(0.2, 0.5)",2020-12-22 00:57:53
CCI_bear_strategy,457,211,246,0.3223258512432252,20,-95,65,,300,"(0.2, 0.5)",2020-12-22 00:52:36
CCI_bear_strategy,462,217,245,0.32162726867165103,20,-70,150,,300,"(0.2, 0.5)",2020-12-22 01:49:02
CCI_bear_strategy,400,189,211,0.31980840207388495,20,-115,90,,300,"(0.2, 0.5)",2020-12-22 00:17:30
CCI_bear_strategy,457,208,249,0.31975319882395636,20,-65,170,,300,"(0.2, 0.5)",2020-12-22 02:01:09
CCI_bear_strategy,358,161,197,0.318271151777445,20,-135,90,,300,"(0.2, 0.5)",2020-12-21 20:00:30
CCI_bear_strategy,454,209,245,0.3172613936552606,20,-65,185,,300,"(0.2, 0.5)",2020-12-22 02:02:10
CCI_bear_strategy,437,207,230,0.3169635602271248,20,-95,140,,300,"(0.2, 0.5)",2020-12-22 00:57:16
CCI_bear_strategy,402,192,210,0.3152305878958037,20,-110,140,,300,"(0.2, 0.5)",2020-12-22 00:29:17
CCI_bear_strategy,462,209,253,0.3137886365179221,20,-65,160,,300,"(0.2, 0.5)",2020-12-22 02:00:27
CCI_bear_strategy,346,156,190,0.31230128202209273,20,-140,95,,300,"(0.2, 0.5)",2020-12-21 19:52:10
CCI_bear_strategy,468,208,260,0.31197832578710694,20,-65,140,,300,"(0.2, 0.5)",2020-12-22 01:59:04
CCI_bear_strategy,447,208,239,0.3118431783192577,20,-60,185,,300,"(0.2, 0.5)",2020-12-22 02:13:00
CCI_bear_strategy,447,208,239,0.3104413506324206,20,-60,190,,300,"(0.2, 0.5)",2020-12-22 02:13:20
CCI_bear_strategy,445,206,239,0.3102160297038312,20,-60,200,,300,"(0.2, 0.5)",2020-12-22 02:14:02
CCI_bear_strategy,371,184,187,0.30970254559881627,20,-120,180,,300,"(0.2, 0.5)",2020-12-22 00:13:48
CCI_bear_strategy,472,211,261,0.3093469183929767,20,-90,55,,300,"(0.2, 0.5)",2020-12-22 01:01:39
CCI_bear_strategy,446,206,240,0.3086485745113736,20,-60,195,,300,"(0.2, 0.5)",2020-12-22 02:13:41
CCI_bear_strategy,461,207,254,0.30792375127284966,20,-65,165,,300,"(0.2, 0.5)",2020-12-22 02:00:48
CCI_bear_strategy,406,193,213,0.3076885775712994,20,-110,120,,300,"(0.2, 0.5)",2020-12-22 00:28:08
CCI_bear_strategy,464,209,255,0.3051170763778275,20,-65,150,,300,"(0.2, 0.5)",2020-12-22 01:59:46
CCI_bear_strategy,502,204,298,0.3036249541401894,20,-55,60,,300,"(0.2, 0.5)",2020-12-22 02:15:07
CCI_bear_strategy,444,203,241,0.3034193814046189,20,-100,75,,300,"(0.2, 0.5)",2020-12-22 00:43:41
CCI_bear_strategy,373,175,198,0.3025901737832164,20,-125,95,,300,"(0.2, 0.5)",2020-12-22 00:00:52
CCI_bear_strategy,397,194,203,0.3019381730163444,20,-110,165,,300,"(0.2, 0.5)",2020-12-22 00:30:44
CCI_bear_strategy,390,192,198,0.30171211359129635,20,-110,195,,300,"(0.2, 0.5)",2020-12-22 00:32:28
CCI_bear_strategy,450,210,240,0.2989870072968239,20,-90,120,,300,"(0.2, 0.5)",2020-12-22 01:05:50
CCI_bear_strategy,436,206,230,0.2978180726020807,20,-95,145,,300,"(0.2, 0.5)",2020-12-22 00:57:34
CCI_bear_strategy,454,210,244,0.2973118883880168,20,-65,195,,300,"(0.2, 0.5)",2020-12-22 02:02:51
CCI_bear_strategy,403,191,212,0.2966458670641179,20,-110,135,,300,"(0.2, 0.5)",2020-12-22 00:29:00
CCI_bear_strategy,434,207,227,0.29647836764463764,20,-95,155,,300,"(0.2, 0.5)",2020-12-22 00:58:11
CCI_bear_strategy,467,220,247,0.2955483225365445,20,-75,110,,300,"(0.2, 0.5)",2020-12-22 01:35:50
CCI_bear_strategy,392,195,197,0.29552570041484083,20,-110,190,,300,"(0.2, 0.5)",2020-12-22 00:32:11
CCI_bear_strategy,454,210,244,0.29538758537105236,20,-65,190,,300,"(0.2, 0.5)",2020-12-22 02:02:31
CCI_bear_strategy,403,191,212,0.29535340326711657,20,-110,130,,300,"(0.2, 0.5)",2020-12-22 00:28:42
CCI_bear_strategy,356,177,179,0.2952639428293766,20,-125,180,,300,"(0.2, 0.5)",2020-12-22 00:05:23
CCI_bear_strategy,465,216,249,0.2943836599929628,20,-70,140,,300,"(0.2, 0.5)",2020-12-22 01:48:21
CCI_bear_strategy,376,182,194,0.2938628135799355,20,-120,155,,300,"(0.2, 0.5)",2020-12-22 00:12:25
CCI_bear_strategy,455,207,248,0.29283555251804594,20,-65,180,,300,"(0.2, 0.5)",2020-12-22 02:01:50
CCI_bear_strategy,370,184,186,0.29275943621294,20,-120,195,,300,"(0.2, 0.5)",2020-12-22 00:14:38
CCI_bear_strategy,464,209,255,0.2917916232525162,20,-90,75,,300,"(0.2, 0.5)",2020-12-22 01:02:56
CCI_bear_strategy,375,183,192,0.291643926961618,20,-120,160,,300,"(0.2, 0.5)",2020-12-22 00:12:41
CCI_bear_strategy,449,210,239,0.2911148011925657,20,-90,130,,300,"(0.2, 0.5)",2020-12-22 01:06:28
CCI_bear_strategy,440,210,230,0.2910974571176965,20,-90,175,,300,"(0.2, 0.5)",2020-12-22 01:09:22
CCI_bear_strategy,458,212,246,0.2910766300656831,20,-90,90,,300,"(0.2, 0.5)",2020-12-22 01:03:54
CCI_bear_strategy,451,210,241,0.29101995797698743,20,-90,115,,300,"(0.2, 0.5)",2020-12-22 01:05:31
CCI_bear_strategy,366,176,190,0.2907587238445992,20,-125,125,,300,"(0.2, 0.5)",2020-12-22 00:02:27
CCI_bear_strategy,466,210,256,0.2904279746833296,20,-90,70,,300,"(0.2, 0.5)",2020-12-22 01:02:37
CCI_bear_strategy,366,163,203,0.2898369019612519,20,-130,80,,300,"(0.2, 0.5)",2020-12-21 23:51:53
CCI_bear_strategy,371,173,198,0.28953875120908057,20,-125,105,,300,"(0.2, 0.5)",2020-12-22 00:01:23
CCI_bear_strategy,444,203,241,0.2889630309583131,20,-100,70,,300,"(0.2, 0.5)",2020-12-22 00:43:23
CCI_bear_strategy,362,167,195,0.28811291170584075,20,-130,95,,300,"(0.2, 0.5)",2020-12-21 23:52:41
